stock_code,year,quarter,BS_100,BS_110,BS_111,BS_112,BS_120,BS_121,BS_122,BS_123,BS_130,BS_131,BS_132,BS_133,BS_134,BS_135,BS_136,BS_137,BS_139,BS_140,BS_141,BS_149,BS_150,BS_151,BS_152,BS_153,BS_154,BS_155,BS_200,BS_210,BS_211,BS_212,BS_213,BS_214,BS_215,BS_216,BS_219,BS_220,BS_221,BS_222,BS_223,BS_224,BS_225,BS_226,BS_227,BS_228,BS_229,BS_230,BS_231,BS_232,BS_240,BS_241,BS_242,BS_250,BS_251,BS_252,BS_253,BS_254,BS_255,BS_260,BS_261,BS_262,BS_263,BS_268,BS_269,BS_270,BS_300,BS_310,BS_311,BS_312,BS_313,BS_314,BS_315,BS_316,BS_317,BS_318,BS_319,BS_320,BS_321,BS_322,BS_323,BS_324,BS_330,BS_331,BS_332,BS_333,BS_334,BS_335,BS_336,BS_337,BS_338,BS_339,BS_340,BS_341,BS_342,BS_343,BS_400,BS_410,BS_411,BS_411a,BS_411b,BS_412,BS_413,BS_414,BS_415,BS_416,BS_417,BS_418,BS_419,BS_420,BS_421,BS_421a,BS_421b,BS_422,BS_429,BS_430,BS_431,BS_432,BS_440,CF_001,CF_002,CF_003,CF_004,CF_005,CF_006,CF_007,CF_008,CF_009,CF_010,CF_011,CF_012,CF_013,CF_014,CF_015,CF_016,CF_017,CF_020,CF_021,CF_022,CF_023,CF_024,CF_025,CF_026,CF_027,CF_030,CF_031,CF_032,CF_033,CF_034,CF_035,CF_036,CF_037,CF_040,CF_050,CF_060,CF_061,CF_070,IS_001,IS_002,IS_010,IS_011,IS_020,IS_021,IS_022,IS_023,IS_024,IS_025,IS_026,IS_030,IS_031,IS_032,IS_040,IS_050,IS_050.1,IS_051,IS_052,IS_060,IS_061,IS_062,IS_070,IS_071
VCS,2022,3,5996917,1032880,111280,921600,0,0,0,0,2093023,2031509,27477,0,0,40050,3627,-9641,0,2669090,2675926,-6835,201923,7262,194645,15,0,0,1064619,30,0,0,0,0,0,30,0,950879,947342,2112252,-1164910,0,0,0,3537,28212,-24675,0,0,0,93766,0,93766,0,0,0,0,0,0,19943,17217,2726,0,0,0,7061537,1915194,1808796,113316,5738,107731,3501,484,0,0,0,1897,1437130,0,138996,0,0,106398,0,0,0,0,0,0,0,106398,0,0,0,0,0,5146342,5146342,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3438542,461866,2976676,0,0,0,0,0,7061537,1118743.0,96519.0,4947.0,43583.0,-16168.0,33811.0,0.0,1281437.0,474211.0,-678682.0,-169493.0,-1765.0,0.0,-33858.0,-146354.0,0.0,-131764.0,593729.0,-32824.0,0.0,-40000.0,60000.0,0.0,0.0,16155.0,3330.0,0.0,0.0,1935645.0,-2060170.0,0.0,-483186.0,0.0,-607711.0,-10651.0,1045421.0,-1889.0,1032880.0,1095275,0,1095275,750875,344400,15992,48364,11315,0,65067,14477,232483,2801,260,2540,235023,34511.0,34178,-333,201178,201178,0,1129,1129
VCS,2022,4,5541110,1101676,215476,886200,0,0,0,0,1750028,1754675,8377,0,0,50,3464,-16539,0,2577658,2594611,-16952,111746,6145,105487,113,0,0,1048794,30,0,0,0,0,0,30,0,975280,972138,2169276,-1197137,0,0,0,3142,28466,-25324,0,0,0,54250,0,54250,0,0,0,0,0,0,19232,16831,2401,0,0,0,6589904,1721167,1628068,80317,7003,55599,8331,2224,0,0,0,7911,1341331,0,125349,0,0,93098,0,0,0,0,0,0,0,93098,0,0,0,0,0,4868737,4868737,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3160937,2976676,184261,0,0,0,0,0,6589904,1377216.0,129487.0,21961.0,24700.0,-21545.0,50419.0,0.0,1582240.0,808672.0,-597368.0,-189488.0,-262.0,0.0,-48515.0,-250232.0,0.0,-113240.0,1191806.0,-60932.0,0.0,0.0,60000.0,0.0,0.0,21820.0,20888.0,0.0,0.0,2560367.0,-2752129.0,0.0,-959037.0,0.0,-1150799.0,61895.0,1045421.0,-5640.0,1101676.0,1242812,15749,1227062,861460,365601,25937,36165,16607,0,67682,21504,266187,222,7936,-7714,258473,50988.0,51312,324,206835,206835,0,1163,1163
VCS,2023,0,5515837,1403055,348555,1054500,47700,0,0,47700,1217001,1223292,9103,0,0,0,3074,-18468,0,2644021,2662013,-17992,204058,3680,200377,0,0,0,952411,0,0,0,0,0,0,0,0,867639,865635,2192866,-1327231,0,0,0,2004,30228,-28224,0,0,0,67337,0,67337,0,0,0,0,0,0,17434,13967,3466,0,0,0,6468248,1482430,1440717,118290,15139,114372,11074,1651,0,0,0,4861,1064487,0,110840,0,0,41712,0,0,0,0,0,0,0,39899,0,0,0,1813,0,4985818,4985818,1600000,0,0,290,0,0,0,0,0,88958,0,18551,3278018,3096462,181556,0,0,0,0,0,6468248,999439,135807,4781,2972,-25886,56637,0,1173752,437656,-67402,37617,5328,0,-57615,-96085,0,-103808,1329441,-31368,111,-47700,50,0,0,25926,-52980,0,0,2015429,-2350412,0,-640589,0,-975572,300889,1101676,490,1403055,4363038,9177,4353861,3132968,1220892,102570,101362,56637,0,156494,58714,1006891,738,8190,-7451,999439,155189.0,154124,-1065,846380,846380,0,5041,5041
VCS,2023,1,5630550,982745,266445,716300,0,0,0,0,1830976,1829489,14020,0,0,50,3955,-16539,0,2651943,2668896,-16952,164884,4303,160468,112,0,0,1022670,30,0,0,0,0,0,30,0,961479,957299,2187591,-1230291,0,0,0,4179,30228,-26049,0,0,0,38794,0,38794,0,0,0,0,0,0,22366,19738,2628,0,0,0,6653221,1602490,1522692,129633,12832,37290,8125,277,0,0,0,2211,1233468,0,98852,0,0,79798,0,0,0,0,0,0,0,79798,0,0,0,0,0,5050730,5050730,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3342930,4117251,-774321,0,0,0,0,0,6653221,225276.0,33878.0,0.0,660.0,-5866.0,13698.0,0.0,267648.0,-169882.0,-74284.0,81111.0,-4733.0,0.0,-15646.0,-53225.0,0.0,-20250.0,10737.0,-12673.0,0.0,0.0,0.0,0.0,0.0,5866.0,-6807.0,0.0,0.0,456685.0,-574245.0,0.0,-4056.0,0.0,-121616.0,-117686.0,1101676.0,-1243.0,982745.0,1033850,0,1033850,761507,272342,19223,19362,13698,0,34280,12404,225518,306,548,-242,225276,35610.0,35383,-227,190120,190120,0,1138,1138
VCS,2023,2,5660042,1236640,85040,1151600,0,0,0,0,1463588,1465049,15099,0,0,50,3168,-19779,0,2734744,2755292,-20548,225069,6771,218254,42,0,0,1000312,30,0,0,0,0,0,30,0,930499,927044,2190634,-1263589,0,0,0,3454,30228,-26774,0,0,0,51510,0,51510,0,0,0,0,0,0,18272,14695,3577,0,0,0,6660355,1761535,1695036,146841,7897,80299,7168,335,0,0,0,4378,1316635,1820,129659,0,0,66498,0,0,0,0,0,0,0,66498,0,0,0,0,0,4898819,4898819,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3191019,3096462,94557,0,0,0,0,0,6660355,488432.0,67902.0,8655.0,2220.0,-12767.0,29079.0,0.0,583523.0,99245.0,-160681.0,145604.0,1510.0,0.0,-31032.0,-53240.0,0.0,-60165.0,524764.0,-23871.0,0.0,0.0,0.0,0.0,0.0,12767.0,-11103.0,0.0,0.0,929945.0,-987581.0,0.0,-321176.0,0.0,-378812.0,134848.0,1101676.0,116.0,1236640.0,1137847,87,1137759,821091,316668,28460,21324,15380,0,38819,18422,266562,206,3612,-3406,263156,40616.0,39667,-949,224437,224437,0,1339,1339
VCS,2023,3,5465628,1048792,77992,970800,0,0,0,0,1552151,1556050,12663,0,0,50,3167,-19779,0,2698967,2719516,-20548,165716,3969,161746,0,0,0,971780,0,0,0,0,0,0,0,0,898934,896204,2191633,-1295428,0,0,0,2729,30228,-27499,0,0,0,55474,0,55474,0,0,0,0,0,0,17372,13781,3590,0,0,0,6437409,1346417,1291398,62861,9636,79269,7375,231,0,0,0,2330,1016766,0,112926,0,0,55019,0,0,0,0,0,0,0,53199,0,0,0,1820,0,5090991,5090991,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3383191,3096462,286729,0,0,0,0,0,6437409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028478,0,1028478,737339,291138,31180,39057,14014,0,38926,12870,231465,164,2095,-1931,229534,34619.0,34606,-13,194940,194940,0,1149,1149
VCS,2023,4,5515837,1403055,348555,1054500,47700,0,0,47700,1217001,1223292,9103,0,0,0,3074,-18468,0,2644021,2662013,-17992,204058,3680,200377,0,0,0,952411,0,0,0,0,0,0,0,0,867639,865635,2192866,-1327231,0,0,0,2004,30228,-28224,0,0,0,67337,0,67337,0,0,0,0,0,0,17434,13967,3466,0,0,0,6468248,1482430,1440717,118290,15139,114372,11074,1651,0,0,0,4861,1064487,0,110840,0,0,41712,0,0,0,0,0,0,0,39899,0,0,0,1813,0,4985818,4985818,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3278018,3096462,181556,0,0,0,0,0,6468248,999439.0,135807.0,4781.0,2972.0,-25886.0,56637.0,0.0,1173752.0,437656.0,-67402.0,37617.0,5328.0,0.0,-57615.0,-96085.0,0.0,-103808.0,1329441.0,-31368.0,111.0,-47700.0,50.0,0.0,0.0,25926.0,-52980.0,0.0,0.0,2015429.0,-2350412.0,0.0,-640589.0,0.0,-975572.0,300889.0,1101676.0,490.0,1403055.0,1162863,9090,1153772,813029,340743,23706,21617,13543,0,44468,15017,283345,61,1933,-1871,281473,44343.0,44467,124,236881,236881,0,1416,1416
VCS,2024,1,5496191,1590365,524765,1065600,47700,0,0,47700,1286455,1238774,63229,0,0,0,2920,-18468,0,2342409,2360434,-18025,229261,5936,223316,7,0,0,928486,0,0,0,0,0,0,0,0,837490,833882,2193671,-1359788,0,0,0,3607,32321,-28714,0,0,0,74573,0,74573,0,0,0,0,0,0,16422,13283,3139,0,0,0,6424677,1273216,1244804,80893,18585,40546,8765,1311,0,0,0,3014,976769,0,114918,0,0,28412,0,0,0,0,0,0,0,26599,0,0,0,1813,0,5151460,5151460,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3443660,3238915,204744,0,0,0,0,0,6424677,243571.0,33047.0,33.0,-4328.0,-5978.0,10426.0,0.0,276771.0,-85984.0,301579.0,-24225.0,-1571.0,0.0,-110381.0,0.0,-22207.0,0.0,322538.0,-36259.0,0.0,0.0,0.0,0.0,0.0,5978.0,-30281.0,0.0,0.0,300540.0,-404977.0,0.0,-2128.0,0.0,-106565.0,185691.0,1403055.0,1617.0,1590365.0,1074680,791,1073888,784304,289583,18597,11513,10426,0,37836,14006,244824,166,1419,-1253,243571,38171.0,38498,327,204744,204744,0,1227,1227
VCS,2024,2,5202753,1566210,334910,1231300,380000,0,0,380000,1119183,1069489,67078,0,0,0,1933,-19316,0,2077138,2113276,-36137,60220,5420,54800,0,0,0,928010,836,0,0,0,0,0,836,0,807412,804075,2196035,-1391960,0,0,0,3337,32321,-28984,0,0,0,101540,0,101540,0,0,0,0,0,0,18220,12914,5306,0,0,0,6130764,1048065,1015736,109404,18155,51480,8742,1304,0,0,0,5075,715317,0,106255,0,0,32329,0,0,0,0,0,0,0,30496,0,0,0,1833,0,5082698,5082698,1600000,1600000,0,290,0,0,0,0,0,88958,0,18551,3374898,3238915,135982,0,0,0,0,0,6130764,541489.0,66867.0,19014.0,-2689.0,-12289.0,18158.0,0.0,630550.0,274614.0,548737.0,-18510.0,-823.0,0.0,-19147.0,-148885.0,0.0,-43687.0,1222847.0,-63315.0,80.0,-380000.0,47700.0,0.0,0.0,12354.0,-383180.0,0.0,0.0,641948.0,-999810.0,0.0,-320113.0,0.0,-677975.0,161691.0,1403055.0,1463.0,1566210.0,1175186,956,1174229,836800,337429,43269,13571,7731,0,50638,17448,299039,326,1447,-1120,297918,51014.0,48847,-2167,251237,251237,0,1505,1505
VCS,2024,3,5489291,1467355,644337,823017,670000,0,0,670000,1314055,1208096,118275,0,0,0,6999,-19316,0,1953907,1990044,-36137,83974,4135,79838,0,0,0,917892,836,0,0,0,0,0,836,0,775061,771994,2196054,-1424059,0,0,0,3066,32321,-29255,0,0,0,123060,0,123060,0,0,0,0,0,0,18933,13834,5099,0,0,0,6407184,1162901,1135952,113040,9070,79257,8341,1903,0,0,0,2790,830584,0,90963,0,0,26949,0,0,0,0,0,0,0,25115,0,0,0,1833,0,5244282,5244282,1600000,1600000,0,290,0,0,0,0,0,88640,0,18551,3536799,3264512,272287,0,0,0,0,0,6407184,730721.0,99384.0,19014.0,6396.0,-27054.0,25775.0,0.0,854238.0,128781.0,671968.0,-49950.0,-526.0,0.0,-26129.0,-148885.0,0.0,-68062.0,1361433.0,-126323.0,80.0,-670000.0,47700.0,0.0,0.0,22081.0,-726462.0,0.0,0.0,1016056.0,-1257418.0,0.0,-322729.0,0.0,-564090.0,70879.0,1403055.0,-6579.0,1467355.0,973299,1681,971617,707245,264372,15801,20934,7617,0,51999,14810,192429,271,3468,-3197,189232,26869.0,27075,206,161949,161949,0,959,959
VGC,2016,0,5363762,1054085,581098,472986,10000,0,0,10000,1233381,908850,136389,0,0,2100,318867,-133383,556,2920375,2952200,-31825,145920,29793,101382,14743,0,0,7625699,211219,0,0,0,0,0,211219,0,3170619,2934080,6783489,-3849409,49706,70051,-20345,186833,219302,-32469,2130241,2551611,-421369,1498489,868,1497620,315075,0,311893,4452,-1353,82,300054,295783,4270,0,0,0,12989462,8622348,4432846,1044976,379560,301492,159698,778851,0,0,62157,357213,1122466,192263,34166,0,0,4189501,0,0,15868,0,0,2886991,46174,1023679,0,0,0,141246,75540,4367114,4300181,3070000,0,0,120448,0,22283,-149,-193544,0,97983,0,6734,715989,202239,513750,46000,414435,66932,15532,51400,12989462,768736,433892,41668,-272,-129998,160691,60761,1335478,113746,-301062,161913,36494,0,-163255,-155288,33484,-24683,1036827,-1173734,1643,0,295,-19146,-3754,38873,-1155822,563378,0,4165492,-4118242,-12337,-134060,0,464229,345234,708453,396,1054085,8145841,7062,8138778,6160098,1978680,85433,202038,160691,51480,560899,550109,802546,61951,95761,-33809,768736,155781.0,151906,-3875,620705,513750,106955,1826,0
VGC,2017,0,6778767,2165665,816332,1349332,245538,0,0,245538,1288539,1055670,166284,0,0,2548,248248,-184629,417,2895912,2953537,-57624,183111,46166,126548,10397,0,0,9255477,197271,0,0,0,0,0,197271,0,3737221,3457947,7608805,-4150858,122953,148930,-25976,156320,187645,-31325,2858540,3359727,-501186,1446498,0,1446498,733694,0,730512,4452,-1353,82,282251,277864,4386,0,0,0,16034245,9314501,4318977,1071837,175598,240570,169565,756689,0,0,93788,302151,1265986,142231,100558,0,0,4995524,0,0,837484,0,0,2905019,50822,876703,0,0,25287,184303,115902,6719743,6655555,4483500,4483500,0,913476,0,21824,-149,-211681,0,194835,0,6598,765082,615044,150038,0,482069,64188,15704,48483,16034245,913809,453713,47358,553,-121425,150895,62000,1506904,-254835,-11311,615161,836,0,-150033,-185689,16435,-54304,1483164,-1651158,11660,-311538,76000,-350099,30045,94561,-2100527,2273874,0,4503371,-4501867,-30658,-516203,0,1728516,1111154,1054085,425,2165665,9205509,9003,9196505,7055593,2140912,77556,169775,150895,15873,561848,573698,929019,109752,124963,-15210,913809,141404.0,166575,25171,722062,600137,121925,1585,0
